Name,Comment,Date
EDZ,"1stMaserati said:That is really heartbreaking to read@EDZ. Just as Maserati is getting great press and Stelantis looks like really re-polishing the brand (look at the Granturismo) and trying to push itself into the space where others have been so successful (i.e. Porsche and the Macan), it is simply mind boggling that situations like this (no one can track your primaserie order?????) can happen.If the entire customer experience sucks, then the brand suffers.Pure speculation, but maybe things with the UK dealer and Maserati Italy are not as good as they appear and that is the root cause? So there is a problem that you are not seeing or privy to. What is weird is that you had several promises of delivery with a date. Either this was the dealer plucking it out of thin air to placate you or how else can that be explained. Can you “demand“ a VIN number and ask if the car has even been built?Hope this resolves itself soon!Click to expand...Thanks 1stMaseratiI totally agree with your first two paragraphs and would like to think Stelantis would not be impressed with what is happening in this situation one little bit.Iv'e been down so many avenues now and just continually hitting a brick wall each and every time. As I said I'm stuck for words and even lost as to where and which direction to actually go now.","March 7, 2023"
TF007,@EDZ,"March 9, 2023"
EDZ,🤣😂🤣 Very good TF007,"March 9, 2023"
1stMaserati,I think I have found it! 🤣🤣🤣,"March 9, 2023"
EDZ,Yes Wally is driving it. 😂🤣😂,"March 9, 2023"
EDZ,"Hi AllIv'e been a little hesitant posting updates as Iv'e had eight delivery disappointments so far.This week I have finally had several phone calls from Maserati Italy !! Firstly the car has been found, so Wally has not got it 🤣 It's built and has a VIN number sitting in a warehouse at the factory awaiting dispatch. No Grecale's have left the factory for over six weeks now apparently, all on hold due to updates etc on software. Apparently it is actually illegal for them to release cars knowing they have issues or faults to correct, hence the sudden stop on dispatch over six weeks ago. I'm so far told that release should finally start happening very, very soon and my car should be in the UK by end of March. They have had numerous problems with the paint, parts and building the my car due to it's very top end spec etc. Iv'e had apologies from several people in Maserati and awaiting a final phone call, as to what they intend to do to make up for it and that the car has been released and on route to UK. Lets hope this is the last time and I don't receive more disappointment and it arrives as been told direct from Maserati. 🤞","March 15, 2023"
1stMaserati,Great news@EDZ!!!!!As an aside… What does this all mean for us on the road in a Grecale? Is there a recall wave coming for all of us with software updates? Funnily I was the the dealer today (less than 3 km from home and next to the petrol station I normally use) as I knew the new Granturismo arrived. They did not mention any software recall for delivered cars.As for the Granturismo… easy on the eyes is all I can say!,"March 17, 2023"
EDZ,"Hi 1stMaseratiDuring my conversations things I was sort of told were tongue-in-cheek and still a little cloak and dagger as to real reasons, so obviously some can be taken with a pinch of salt. But I was lead to believe that most software updates can be done over the air, that is cars that are on the road, but new cars are not fully livened up until they arrive at the dealers and sold, so require manual update. Basically they told me as little as possible but keep me happy.Cars are now being released and in fact some are now arriving at dealers. I'm lead to believe mine will be at the dealers sometime next week, we will see 🤞","March 18, 2023"
1stMaserati,Here is hoping for you!!!!!!,"March 18, 2023"
EDZ,"Just had a phone call, 🙃 apparently my car is loaded on transporter and left the factory on its way to UK ""At Last"".So I'm told only 4 Trefeo Primaseries have been made for the UK market, although I already knew there was not going to be more than 10 built for the UK anyway.So as per the phone call from Maserati earlier this month should be at the dealers before the end of March. 🤞","March 24, 2023"
Dai Uy Ted,"Last month I placed an order for a nicely optioned GT configured on the Maserati site at my local dealership, and made a deposit.Yesterday, I contacted them to get some idea about when the order might be acknowledged. I was told that they didn't know, as the order would be for a MY 2024. So ordering for a '23 is closed? (You can still configure one.) This raises questions about the possibility of new options being offered, how I can learn of them, and changing my order if I want to.Any one have any insight?","March 29, 2023"
